M,Nbus,S,bias_scale,epochs,gnn_dropout,gnn_hidden,gnn_layers,gnn_type,hidden,layers,lr,nhead,tag,test_theta_deg,test_|V|,trust_lambda,use_bus_smooth,use_gnn,use_mask,val_loss,w_temp_th,w_temp_vm,wls_theta_deg,wls_|V|
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.5865463636366796,0.015518633648753166,0.01,True,True,True,0.0003673441242426634,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,7.449375486908615,0.024742265231907368,0.01,False,False,False,0.017756784334778786,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.9839364313037207,0.021420354954898357,0.01,True,False,False,0.007361401338130236,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,7.158448701853798,0.03171782847493887,0.01,False,False,True,0.017786262556910515,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.232454045939765,0.01923855859786272,0.01,True,False,True,0.0042867776937782764,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.37725796717903,0.020459487102925777,0.01,False,True,False,0.000734844827093184,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.1201952066682845,0.019360588863492012,0.01,True,True,False,0.0006504840566776693,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,0.8947259130502565,0.020552524365484715,0.01,False,True,True,0.0006861677975393832,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.0950575225212726,0.018174433149397373,0.01,True,True,True,0.0006122365593910217,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,7.510447836815695,0.027435973286628723,0.01,False,False,False,0.022247690707445145,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,3.3964331208117255,0.019195531494915485,0.01,True,False,False,0.0048351166769862175,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,7.4379684306644585,0.03793725743889809,0.01,False,False,True,0.02157934568822384,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,3.7928441734694545,0.021513081155717373,0.01,True,False,True,0.006225625053048134,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.8095267736737521,0.015027158427983522,0.01,False,True,False,0.000389692431781441,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.7454778219902947,0.019004100002348423,0.01,True,True,False,0.000500543275848031,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.7826802882541939,0.015817629639059305,0.01,False,True,True,0.0004968337016180158,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.6342131332762879,0.019823702983558178,0.01,True,True,True,0.0005234951386228204,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,7.447625891264034,0.02755677979439497,0.01,False,False,False,0.020772671326994896,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,3.4357718087798252,0.019532877951860428,0.01,True,False,False,0.007676309905946255,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,6.40254654376661,0.02508744690567255,0.01,False,False,True,0.016754036769270897,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,3.2825273366838923,0.020281854085624218,0.01,True,False,True,0.008704103529453278,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9126664187614999,0.02079295739531517,0.01,False,True,False,0.0007794417324475944,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.8864610373089972,0.020426180213689804,0.01,True,True,False,0.0007210845942609012,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,1.0244143166788588,0.022293899208307266,0.01,False,True,True,0.0008719275938346982,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,1.124558523609159,0.02121013682335615,0.01,True,True,True,0.0008819301729090512,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.7394080585370535,0.02220440562814474,0.001,False,False,False,0.01677509769797325,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,5.08866851657792,0.03557616099715233,0.001,True,False,False,0.012068360112607479,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,7.791675539805681,0.04272447153925896,0.001,False,False,True,0.02594929002225399,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.9327704170140976,0.02152960654348135,0.001,True,False,True,0.0080836471170187,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.96658761396843,0.015765575226396322,0.001,False,True,False,0.0003762483538594097,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.7671658604000537,0.019985039718449116,0.001,True,True,False,0.0005307114915922284,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9668787507818017,0.013117769733071327,0.001,False,True,True,0.00043315341463312507,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9651577031935172,0.015831283759325743,0.001,True,True,True,0.0004487419791985303,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,6.0287623070035465,0.022704905830323696,0.001,False,False,False,0.015457798726856709,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,3.4475386238941708,0.01975367683917284,0.001,True,False,False,0.006114174146205187,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,7.408199264610369,0.047073015943169594,0.001,False,False,True,0.02199725992977619,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,4.897617880208909,0.025368335656821728,0.001,True,False,True,0.010300366207957268,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.1823720195084975,0.021057086996734142,0.001,False,True,False,0.0006056687561795115,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.9500458029331582,0.01898197829723358,0.001,True,True,False,0.0006196325412020087,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.0209091222937463,0.017544696107506752,0.001,False,True,True,0.0007622901466675103,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.8357110775893629,0.01836385950446129,0.001,True,True,True,0.0005569146596826613,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,6.683795164210929,0.023899600841104984,0.001,False,False,False,0.017957424744963646,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.260332636975936,0.017617184668779373,0.001,True,False,False,0.005780734587460756,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,7.638116665564516,0.0430102813988924,0.001,False,False,True,0.025719771161675453,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.560633216336359,0.018905031494796276,0.001,True,False,True,0.006631567608565092,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.7774654388228892,0.017702868673950434,0.001,False,True,False,0.0003441993903834373,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.6544752896555274,0.016373707447201014,0.001,True,True,False,0.0002722272474784404,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.7508009939529676,0.016323307994753122,0.001,False,True,True,0.00033841576077975333,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.7596848555877592,0.016096778213977814,0.001,True,True,True,0.0003652316518127918,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,7.298583052724716,0.03722890838980675,0.001,False,False,False,0.022527849301695824,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.800712124506486,0.021707735024392605,0.001,True,False,False,0.0059903464280068874,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,7.258528475554234,0.036056337878108025,0.001,False,False,True,0.0221030805259943,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.1225076370964238,0.019794355146586895,0.001,True,False,True,0.003819873556494713,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.0591827809990004,0.020930597558617592,0.001,False,True,False,0.0006112323026172817,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.072867438527091,0.01932566612958908,0.001,True,True,False,0.0005660660681314766,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,0.930935974172094,0.021564610302448273,0.001,False,True,True,0.000586457725148648,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.0485769112805723,0.018975287675857544,0.001,True,True,True,0.0005005591665394604,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,6.882460394287447,0.022446494549512863,0.001,False,False,False,0.017757374793291092,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,3.7227154196097603,0.021585234440863132,0.001,True,False,False,0.007158106658607721,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,6.5443974065533155,0.029327038675546646,0.001,False,False,True,0.015655403956770897,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,5.821613128204227,0.03536871820688248,0.001,True,False,True,0.015785183757543564,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.8484312377014538,0.018074615858495235,0.001,False,True,False,0.0004341593594290316,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.6983821735591759,0.016410280484706163,0.001,True,True,False,0.0004112696333322674,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.7505801333828529,0.01538150105625391,0.001,False,True,True,0.0003535219293553382,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.7315539744391213,0.019004340283572674,0.001,True,True,True,0.0003788336180150509,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,6.984987937031685,0.0365691352635622,0.001,False,False,False,0.01788106933236122,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,4.406095909750222,0.022216717712581158,0.001,True,False,False,0.011404247023165226,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,6.898420838830474,0.024492979981005192,0.001,False,False,True,0.017244672402739525,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,4.274896300087328,0.0307064363732934,0.001,True,False,True,0.0102506959810853,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9621200566014334,0.022787987254559994,0.001,False,True,False,0.0007097173947840929,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9643775141634019,0.02104155160486698,0.001,True,True,False,0.0006305198185145855,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,1.467102542325642,0.020863267593085766,0.001,False,True,True,0.000735500012524426,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9576354504419383,0.028519993647933006,0.001,True,True,True,0.0005867616855539382,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.219539522362346,0.02345122303813696,0.01,False,False,False,0.016077151522040367,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.969402215636757,0.02271350845694542,0.01,True,False,False,0.007888497784733772,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.963880091175406,0.039899563416838646,0.01,False,False,True,0.018692055717110634,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.8217162368647446,0.022315384820103645,0.01,True,False,True,0.008245120756328106,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,1.3400264459307318,0.017872764728963375,0.01,False,True,False,0.0006730718887411058,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9392372953758776,0.013623515143990517,0.01,True,True,False,0.00043958338210359216,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9839330661286626,0.015058935154229403,0.01,False,True,True,0.00047199102118611336,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9727062895259979,0.015276175457984209,0.01,True,True,True,0.0006105115171521902,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,7.759811640110513,0.04611314833164215,0.01,False,False,False,0.027595678344368935,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,3.6058566458829544,0.020583169534802437,0.01,True,False,False,0.0054549225606024265,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,6.6410844972269585,0.02193248365074396,0.01,False,False,True,0.014590074308216572,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,2.7321899669519922,0.021124154329299927,0.01,True,False,True,0.004928132984787226,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.9955097832045845,0.02188292145729065,0.01,False,True,False,0.0007008380489423871,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.3065180181103253,0.017492640763521194,0.01,True,True,False,0.0010056672617793083,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.0997285981811944,0.0169465821236372,0.01,False,True,True,0.0007212514756247401,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.9770911642514403,0.016406994313001633,0.01,True,True,True,0.0007764850743114948,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,7.078729081738937,0.02811498660594225,0.01,False,False,False,0.020063789561390877,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.213119808111869,0.020518404431641102,0.01,True,False,False,0.006910369731485844,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,5.380286004512554,0.02252682950347662,0.01,False,False,True,0.013987701386213303,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.5371416344597466,0.021109594963490963,0.01,True,False,True,0.008339276537299156,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.6767559536974908,0.016041121445596218,0.01,False,True,False,0.00048386913840658963,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.5480013916749027,0.015149419195950031,0.01,True,True,False,0.000394578673876822,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.669816374779052,0.01926257275044918,0.01,False,True,True,0.00044497742783278227,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.6565670884496967,0.016396918799728155,0.01,True,True,True,0.0004266356991138309,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,7.151738681324495,0.02410321030765772,0.01,False,False,False,0.01913858950138092,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.9784289509551636,0.021243118681013584,0.01,True,False,False,0.009761447086930275,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,6.508393771890885,0.028417155146598816,0.01,False,False,True,0.01830923557281494,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,3.467937944345766,0.02019286621361971,0.01,True,False,True,0.00568294245749712,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,0.9289036193680449,0.021604225039482117,0.01,False,True,False,0.0008136533433571458,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,0.6866783509316681,0.015201388392597437,0.01,True,True,False,0.0006361903506331146,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,0.9294626276629282,0.020572150126099586,0.01,False,True,True,0.0007064940873533487,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,3,tag,256,2,0.002,4,W96,1.0905358572494448,0.019684829749166965,0.01,True,True,True,0.0006542865885421634,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,6.2222094859975865,0.023725797422230244,0.01,False,False,False,0.01992868073284626,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,3.348365984692878,0.019802740775048733,0.01,True,False,False,0.00546043086796999,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,6.1546979752504765,0.021655065938830376,0.01,False,False,True,0.012769530527293682,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,3.543669694480692,0.020403253845870495,0.01,True,False,True,0.006742151454091072,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.6498501576899445,0.017598981503397226,0.01,False,True,False,0.00043085619108751416,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.5885098028992202,0.01417926186695695,0.01,True,True,False,0.00034853650140576065,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.6768965862252843,0.01629470381885767,0.01,False,True,True,0.0004394782881718129,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,4,tag,256,2,0.002,4,W96,0.6719794369922569,0.017264760099351406,0.01,True,True,True,0.0003954488201998174,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,6.875957200423948,0.027470379136502743,0.01,False,False,False,0.01996828429400921,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,3.5705014523048524,0.022881127893924713,0.01,True,False,False,0.008585728704929352,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,6.3742268719204445,0.026518276892602444,0.01,False,False,True,0.019041121006011963,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,3.3248411056440617,0.0213337205350399,0.01,True,False,True,0.007661961019039154,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9692527751269102,0.021027270704507828,0.01,False,True,False,0.0008399875368922949,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,1.0215881658272075,0.018408766947686672,0.01,True,True,False,0.0006224857061170042,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9561042607682388,0.019865811802446842,0.01,False,True,True,0.0008238598820753396,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,4,tag,256,2,0.002,4,W96,0.9371047555705263,0.021991098299622536,0.01,True,True,True,0.0007396926521323621,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.789452000812091,0.032669588923454285,0.001,False,False,False,0.018174605444073677,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.2258138214060432,0.020268366672098637,0.001,True,False,False,0.0070763640105724335,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.328151696440008,0.026353882625699043,0.001,False,False,True,0.015940146520733833,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.3690021206096024,0.01998788584023714,0.001,True,False,True,0.0058134933933615685,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,1.0910800312272244,0.015445349272340536,0.001,False,True,False,0.0004812369297724217,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.8236178808183116,0.013992457650601864,0.001,True,True,False,0.00035836323513649404,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9995425563422276,0.02094497997313738,0.001,False,True,True,0.0006788989412598312,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.8292217575476162,0.014686110895127058,0.001,True,True,True,0.0003990609257016331,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,7.23991770416983,0.036515677347779274,0.001,False,False,False,0.0208757147192955,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,4.884067852112661,0.03353463299572468,0.001,True,False,False,0.012623600661754608,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,6.820465755399003,0.02351049054414034,0.001,False,False,True,0.01524368766695261,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,2.9518325222386177,0.02181755006313324,0.001,True,False,True,0.007156480569392443,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.9580209559236473,0.021466106176376343,0.001,False,True,False,0.0005732213612645864,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.1118115229880643,0.02400671597570181,0.001,True,True,False,0.0007721319561824203,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.1108171968552984,0.02514934353530407,0.001,False,True,True,0.0006255977205000818,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,2.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.8624498541273613,0.01714098546653986,0.001,True,True,True,0.0005854392074979842,0.0001,0.0001,7.7133693419621885,0.09075134247541428
